,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name
14295,Toorak,3/716 Orrong Rd,1860000,-37.8404,145.01425,u,4.1,Stonnington,Yes
14296,Toorak,9/758 Orrong Rd,1400000,-37.83725,145.01476,u,4.1,Stonnington,Yes
14297,Toorak,6/14 Woorigoleen Rd,1350000,-37.84297,145.01819,u,4.1,Stonnington,Yes
14298,Travancore,112 Baroda St,2070000,-37.77784,144.93482,h,4.3,Moonee Valley,Yes
14316,Windsor,27 Andrew St,865000,-37.85143,144.98574,h,4.6,Stonnington,Yes
14336,Ascot Vale,24/157 Epsom Rd,825000,-37.78258,144.91694,u,4.3,Moonee Valley,Yes
14337,Ascot Vale,2/25 Harold St,425500,-37.77341,144.9013,u,4.3,Moonee Valley,Yes
14338,Ascot Vale,20 Kent St,920000,-37.78052,144.93002,h,4.3,Moonee Valley,Yes
14339,Ascot Vale,8/39 Maribyrnong Rd,762000,-37.77261,144.92276,t,4.3,Moonee Valley,Yes
14340,Ascot Vale,37 Roxburgh St,1306000,-37.77561,144.91695,h,4.3,Moonee Valley,Yes
14341,Ascot Vale,1/129 The Parade,566000,-37.77226,144.90942,u,4.3,Moonee Valley,Yes
14373,Brunswick East,2/111 Victoria St,702500,-37.76812,144.97414,t,4.0,Moreland,Yes
14394,Collingwood,6/13 Alexander St,365000,-37.79597,144.99108,u,2.0,Yarra,Yes
14432,Fitzroy,205/96 Charles St,490000,-37.80348,144.98257,u,2.1,Yarra,Yes
14433,Fitzroy North,4/199 Barkly St,381000,-37.77869,144.98578,u,3.6,Yarra,Yes
14434,Fitzroy North,86/682 Nicholson St,650000,-37.78334,144.97782,u,3.6,Yarra,Yes
14435,Fitzroy North,37 Woodside St,1502000,-37.7844,144.99005,h,3.6,Yarra,Yes
14487,Kensington,2 Collett St,840000,-37.78895,144.93351,h,3.4,Melbourne,Yes
14488,Kensington,11/12 Mawbey St,535000,-37.79013,144.92359,u,3.4,Melbourne,Yes
14502,Maribyrnong,1/59 Middle Rd,675000,-37.76703,144.88915,t,4.3,Maribyrnong,Not found
14503,Maribyrnong,403/77 Village Wy,440000,-37.77117,144.88041,u,4.3,Maribyrnong,Not found
14510,Melbourne,806/22 Coromandel Pl,387000,-37.81301,144.96924,u,0.0,Melbourne,Yes
14545,North Melbourne,1/150 Peel St,541000,-37.8044,144.95657,u,1.8,Melbourne,Yes
14570,Prahran,6/299 Dandenong Rd,500000,-37.85924,145.00563,u,4.6,Stonnington,Yes
14586,Richmond,107/61 Stawell St,432000,-37.82201,145.0104,u,2.4,Yarra,Yes
14587,Richmond,201/65 Stawell St,800000,-37.82201,145.0104,u,2.4,Yarra,Yes
14598,South Melbourne,26 Bridport St,2800000,-37.83863,144.96208,h,1.9,Port Phillip,Not found
14600,South Yarra,906/700 Chapel St,666000,-37.83613,144.99661,u,2.7,Stonnington,Yes
14601,South Yarra,7/2 Cromwell Rd,910000,-37.84712,144.99967,u,2.7,Stonnington,Yes
14602,South Yarra,4/4 Powell St,401500,-37.84157,144.98935,u,2.7,Stonnington,Yes
14608,St Kilda,8/289 Barkly St,470000,-37.87349,144.9798,u,5.0,Port Phillip,Yes
14609,St Kilda,46 Chapel St,1000000,-37.86566,144.99104,h,5.0,Port Phillip,Yes
14628,Toorak,2/619 Toorak Rd,1140000,-37.84266,145.02355,u,4.1,Stonnington,Yes
14629,Travancore,2115/18 Mt Alexander Rd,341500,-37.78466,144.93829,u,4.3,Moonee Valley,Yes
14649,West Melbourne,310/53 Batman St,380000,-37.81096,144.95147,u,3.1,Melbourne,Yes
14650,West Melbourne,74 Dudley St,1900000,-37.80884,144.95291,h,3.1,Melbourne,Yes
14662,Abbotsford,101 Charles St,911000,-37.80586,144.99499,h,3.0,Yarra,Yes
14663,Abbotsford,133 Yarra St,1190000,-37.80269,145.0001,h,3.0,Yarra,Yes
14682,Ascot Vale,2/41 Sandown Rd,855000,-37.78329,144.91842,t,4.3,Moonee Valley,Yes
14683,Ascot Vale,67 The Parade,1035000,-37.77266,144.9131,h,4.3,Moonee Valley,Yes
14684,Ascot Vale,85 The Parade,1310000,-37.77255,144.91213,h,4.3,Moonee Valley,Yes
14723,Brunswick East,408/1 Brunswick Rd,390500,-37.77883,144.9776,u,4.0,Moreland,Yes
14731,Carlton,66 Palmerston St,920000,-37.79633,144.97269,h,1.6,Melbourne,Yes
14732,Carlton North,51 Davis St,1400000,-37.79213,144.97207,h,3.5,Yarra,Yes
14743,Clifton Hill,11/165 Noone St,640000,-37.79443,144.99944,u,3.6,Yarra,Yes
14746,Collingwood,53 Mater St,1080000,-37.79589,144.98863,h,2.0,Yarra,Yes
14771,East Melbourne,205/30 St Andrews Pl,895000,-37.81177,144.97617,u,1.3,Melbourne,Yes
14788,Flemington,15/60 Farnham St,505000,-37.78257,144.93106,u,3.4,Moonee Valley,Yes
14858,Maribyrnong,7 Cavalry Cct,640000,-37.77449,144.88011,t,4.3,Maribyrnong,Not found
14860,Maribyrnong,402/77 Village Wy,410000,-37.77117,144.88041,u,4.3,Maribyrnong,Not found
14888,North Melbourne,306/64 MacAulay Rd,465000,-37.79831,144.94261,u,1.8,Melbourne,Yes
14902,Port Melbourne,5/109 Ross St,559000,-37.83529,144.93749,u,3.5,Port Phillip,Not found
14903,Prahran,306/323 Dandenong Rd,570000,-37.85973,145.00925,u,4.6,Stonnington,Yes
14914,Richmond,221/253 Bridge Rd,419000,-37.81828,144.99789,u,2.4,Yarra,Yes
14915,Richmond,17 Dickmann St,1590000,-37.82458,144.99767,h,2.4,Yarra,Yes
14917,Richmond,607/2 McGoun St,592000,-37.817,144.99554,u,2.4,Yarra,Yes
14918,Richmond,401/28 Tanner St,1667500,-37.82324,144.99174,u,2.4,Yarra,Yes
14919,Richmond,306/45 York St,685000,-37.813,144.99303,u,2.4,Yarra,Yes
14934,South Yarra,6/57 Adams St,747500,-37.83564,144.97729,u,2.7,Melbourne,Yes
14935,South Yarra,7/85 Caroline St,420000,-37.83547,144.98844,u,2.7,Stonnington,Yes
14936,South Yarra,804/2 Claremont St,460000,-37.83863,144.99379,u,2.7,Stonnington,Yes
14937,South Yarra,10/391 Toorak Rd,1340000,-37.84018,145.00265,u,2.7,Stonnington,Yes
14941,St Kilda,8/240 Barkly St,360000,-37.87223,144.98046,u,5.0,Port Phillip,Yes
14942,St Kilda,7/59 Carlisle St,530000,-37.86756,144.98303,u,5.0,Port Phillip,Yes
14943,St Kilda,4/63 Carlisle St,533000,-37.86761,144.98337,u,5.0,Port Phillip,Yes
14944,St Kilda,55 Havelock St,1180000,-37.86545,144.98126,h,5.0,Port Phillip,Yes
14984,Toorak,8/161 Alexandra Av,735000,-37.83241,145.00705,u,4.1,Stonnington,Yes
14985,Toorak,6/2 Tintern Av,920000,-37.84139,145.00678,u,4.1,Stonnington,Yes
14986,Toorak,10/270 Williams Rd,350000,-37.84157,145.00469,u,4.1,Stonnington,Yes
15023,Ascot Vale,29 Doncaster St,1185000,-37.7783,144.90876,t,4.3,Moonee Valley,Yes
15066,Brunswick East,1/51 Brunswick Rd,620000,-37.7784,144.97404,h,4.0,Moreland,Yes
15067,Brunswick East,3/51 Brunswick Rd,683000,-37.77818,144.97412,h,4.0,Moreland,Yes
15068,Brunswick East,2/38 Ethel St,501000,-37.77169,144.97557,h,4.0,Moreland,Yes
15069,Brunswick East,603/29 Nicholson St,615000,-37.77887,144.97797,u,4.0,Moreland,Yes
15070,Brunswick East,17 Roberts St,1220000,-37.76695,144.98204,h,4.0,Moreland,Yes
15084,Carlton,66 Palmerston St,920000,-37.79633,144.97269,h,1.6,Melbourne,Yes
15085,Carlton North,384 Canning St,1690000,-37.78829,144.97476,h,3.5,Yarra,Yes
15102,Clifton Hill,117 Roseneath St,1662500,-37.79274,144.99863,h,3.6,Yarra,Yes
15103,Clifton Hill,7/16 The Esplanade,591000,-37.78791,145.00588,u,3.6,Yarra,Yes
15220,Kensington,401/40 Altona St,445000,-37.79818,144.92685,u,3.4,Melbourne,Yes
15221,Kensington,509/72 Altona St,501000,-37.79741,144.92614,u,3.4,Melbourne,Yes
15222,Kensington,42 Gower St,1060000,-37.7956,144.92779,h,3.4,Melbourne,Yes
15245,Melbourne,709/87 Franklin St,565000,-37.80802,144.96168,u,0.0,Melbourne,Yes
15247,Melbourne,713/118 Russell St,540000,-37.81351,144.96908,u,0.0,Melbourne,Yes
15281,North Melbourne,18/375 Abbotsford St,681000,-37.79773,144.94611,u,1.8,Melbourne,Yes
15282,North Melbourne,195 Peel St,1803000,-37.80304,144.95614,h,1.8,Melbourne,Yes
15302,Port Melbourne,83 Evans St,1722500,-37.83446,144.94021,h,3.5,Port Phillip,Yes
15303,Port Melbourne,178 Princes St,2730000,-37.83789,144.93834,h,3.5,Port Phillip,Not found
15304,Port Melbourne,84 Raglan St,1030000,-37.83424,144.94572,h,3.5,Port Phillip,Yes
15305,Prahran,504/7 King St,520000,-37.84968,144.99389,u,4.6,Stonnington,Yes
15315,Richmond,1/77 Abinger St,660000,-37.82009,145.0038,u,2.4,Yarra,Yes
15316,Richmond,61 Baker St,1310000,-37.81179,145.00351,h,2.4,Yarra,Yes
15317,Richmond,16/297 Church St,666000,-37.8211,144.99896,u,2.4,Yarra,Yes
15318,Richmond,5/33 Davison St,330000,-37.81317,145.00834,u,2.4,Yarra,Yes
15319,Richmond,712/8 Howard St,927000,-37.83305,144.99745,u,2.4,Yarra,Yes
15321,Richmond,3/30 Tanner St,575500,-37.82328,144.99203,u,2.4,Yarra,Yes
15337,South Melbourne,147 Bank St,2200000,-37.83381,144.96287,h,1.9,Port Phillip,Yes
15338,South Melbourne,372 Coventry St,980000,-37.83326,144.95464,h,1.9,Port Phillip,Yes
15344,South Yarra,1001/800 Chapel St,1090000,-37.83613,144.99661,u,2.7,Stonnington,Yes
15345,South Yarra,9/17 Howitt St,570000,-37.84679,145.00206,u,2.7,Stonnington,Yes
15346,South Yarra,10/38 Kensington Rd,555000,-37.83631,145.00181,u,2.7,Stonnington,Yes
15347,Southbank,101/8 Wells St,732000,-37.82618,144.96891,u,0.7,Melbourne,Yes
15349,St Kilda,11/22 Charnwood Cr,481000,-37.85984,144.9867,u,5.0,Port Phillip,Yes
15350,St Kilda,45/151 Fitzroy St,600000,-37.85911,144.979,u,5.0,Port Phillip,Yes
15392,Windsor,201/152 Peel St,560000,-37.85581,144.99025,u,4.6,Stonnington,Yes
