,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name,commercial.shopping_mall Name,healthcare Name,tourism.attraction Name,leisure.park.nature_reserve Name
2946,Wheelers Hill,5 Rubens Ct,1035000,-37.91075,145.18758,h,16.7,Monash,Not found,Yes,Yes,Yes,Yes
2947,Blackburn South,24 Sylvia St,1291000,-37.84453,145.14446,h,13.4,Whitehorse,Not found,Yes,Yes,Yes,Yes
2948,Box Hill,43 Rose St,2285000,-37.82148,145.1289,h,10.9,Whitehorse,Yes,Yes,Yes,Yes,Not found
2949,Brighton East,90 Thomas St,1580000,-37.91053,145.02447,h,10.3,Glen Eira,Yes,Not found,Yes,Not found,Not found
2950,Broadmeadows,8 Katandra Cr,460000,-37.67197,144.91896,h,14.0,Hume,Yes,Yes,Yes,Not found,Yes
2951,Broadmeadows,48 Walsh St,386000,-37.6886,144.92281,h,14.0,Hume,Yes,Yes,Yes,Yes,Yes
2952,Bundoora,12 Norwood Ct,730000,-37.70602,145.05945,h,12.1,Banyule,Not found,Yes,Yes,Yes,Yes
2953,Bundoora,71 Wallara Cr,660000,-37.70301,145.06341,h,12.1,Banyule,Yes,Yes,Yes,Yes,Yes
2954,Burwood,14 Cumming St,1530000,-37.85126,145.1132,h,10.4,Whitehorse,Not found,Yes,Yes,Not found,Not found
2955,Burwood East,389 Blackburn Rd,1150000,-37.85695,145.15144,h,14.7,Whitehorse,Not found,Yes,Yes,Yes,Not found
2956,Burwood East,1 Sartori St,1600000,-37.84839,145.14299,h,14.7,Whitehorse,Not found,Yes,Yes,Yes,Yes
2957,Cairnlea,2 Gumleaf Ct,636000,-37.75777,144.77974,h,14.8,Brimbank,Not found,Yes,Yes,Not found,Yes
2958,Carnegie,11 Beena Av,1530000,-37.8891,145.06337,h,10.1,Glen Eira,Yes,Yes,Yes,Yes,Not found
2959,Caroline Springs,20 Hawksbury Grn,740000,-37.7277,144.73422,h,14.8,Melton,Not found,Yes,Yes,Not found,Yes
2960,Clayton,6 Harlington St,1018000,-37.92063,145.11186,h,16.7,Monash,Yes,Yes,Yes,Yes,Not found
2961,Coolaroo,11 Nareen Av,515000,-37.65879,144.9296,h,17.4,Hume,Yes,Yes,Yes,Not found,Yes
2962,Deer Park,13 Cavendish Dr,557000,-37.76545,144.76458,h,14.8,Brimbank,Yes,Yes,Yes,Yes,Yes
2963,Deer Park,13 Poole St,650000,-37.77396,144.77229,h,14.8,Brimbank,Yes,Yes,Yes,Not found,Yes
2964,Derrimut,1 Belvoir Gdns,750000,-37.79571,144.76656,h,14.7,Brimbank,Not found,Yes,Not found,Yes,Yes
2965,Doncaster,67 Hampshire Rd,1345000,-37.79461,145.14206,h,12.4,Manningham,Not found,Yes,Yes,Yes,Not found
2966,Doncaster,103 High St,1430000,-37.78101,145.1111,h,12.4,Manningham,Not found,Yes,Yes,Yes,Yes
2967,Doncaster,10 Margot Av,1663000,-37.77102,145.13338,h,12.4,Manningham,Not found,Yes,Yes,Yes,Not found
2968,Doncaster East,20 Dianne St,1310000,-37.79561,145.16268,h,14.3,Manningham,Not found,Yes,Yes,Not found,Yes
2969,Doncaster East,2 Monet Ct,1530000,-37.77655,145.15387,h,14.3,Manningham,Not found,Yes,Yes,Yes,Yes
2970,Doncaster East,26 Octantis St,1390000,-37.77813,145.16558,h,14.3,Manningham,Not found,Yes,Yes,Not found,Yes
2971,Doncaster East,8 Raven St,1423000,-37.79357,145.15318,h,14.3,Manningham,Not found,Yes,Yes,Not found,Yes
2972,Eltham,6/17 Silver St,655000,-37.71613,145.13939,h,18.0,Nillumbik,Yes,Yes,Yes,Yes,Yes
2973,Eltham North,28 Weidlich Rd,792000,-37.70115,145.12855,h,18.0,Banyule,Yes,Yes,Yes,Not found,Yes
2974,Epping,8 Efficient St,490000,-37.62157,145.01049,h,19.6,Whittlesea,Not found,Not found,Not found,Not found,Yes
2975,Epping,27 Hammond Dr,490000,-37.64166,145.02885,h,19.6,Whittlesea,Yes,Yes,Yes,Not found,Not found
2976,Epping,2/8 Zurzolo Tce,417500,-37.64827,145.05317,h,19.6,Whittlesea,Yes,Yes,Yes,Yes,Not found
2977,Gladstone Park,19 Osborne Av,749000,-37.68269,144.88601,h,12.9,Hume,Not found,Yes,Yes,Not found,Not found
2978,Glen Waverley,15 Alimar Rd,1908000,-37.88462,145.17315,h,16.7,Monash,Yes,Yes,Yes,Yes,Not found
2979,Glen Waverley,1 Dorset St,1070000,-37.89813,145.14652,h,16.7,Monash,Not found,Yes,Yes,Yes,Yes
2980,Glenroy,58 Bindi St,700000,-37.69558,144.93223,h,11.2,Moreland,Yes,Yes,Yes,Yes,Yes
2981,Glenroy,34 Glenroy Rd,805000,-37.70691,144.93498,h,11.2,Moreland,Yes,Not found,Yes,Yes,Yes
2982,Glenroy,155 Hilton St,721000,-37.70067,144.92689,h,11.2,Moreland,Yes,Not found,Yes,Yes,Yes
2983,Glenroy,270 West St,675000,-37.69705,144.94219,h,11.2,Moreland,Yes,Yes,Yes,Yes,Yes
2984,Greensborough,53 Narbethong Dr,866000,-37.71733,145.09622,h,16.1,Banyule,Yes,Yes,Yes,Not found,Yes
2985,Greensborough,14 Wolangi Ct,1028000,-37.69261,145.1105,h,16.1,Banyule,Yes,Yes,Yes,Yes,Yes
2986,Hadfield,9 Bond St,735000,-37.71425,144.95013,h,11.2,Moreland,Yes,Not found,Yes,Not found,Not found
2987,Highett,44 Graham Rd,1430000,-37.9511,145.04171,h,16.0,Bayside,Yes,Yes,Yes,Yes,Not found
2988,Highett,33 Haynes St,1820000,-37.94882,145.03111,h,16.0,Bayside,Yes,Yes,Yes,Yes,Not found
2989,Hillside,19 Wolviston Av,660000,-37.6869,144.7485,h,18.0,Melton,Not found,Not found,Yes,Not found,Yes
2990,Hughesdale,40 Canterbury St,1475000,-37.90403,145.08118,h,12.3,Monash,Yes,Yes,Yes,Yes,Not found
2991,Jacana,17 Fidge Ct,575500,-37.68988,144.91113,h,14.0,Hume,Yes,Yes,Yes,Not found,Not found
2992,Keilor,20 Hopkins Av,775000,-37.71796,144.827,h,14.5,Brimbank,Not found,Yes,Yes,Not found,Not found
2993,Keilor,37 Parramatta Rd,635000,-37.71368,144.82082,h,14.5,Brimbank,Not found,Yes,Yes,Not found,Not found
2994,Keilor Downs,14 Carbine Wy,675000,-37.72659,144.79668,h,15.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2995,Keilor Downs,131 Odessa Av,620000,-37.71575,144.80598,h,15.5,Brimbank,Yes,Yes,Yes,Not found,Not found
2996,Keilor East,71 Nyah St,1005000,-37.7305,144.86863,h,11.7,Moonee Valley,Not found,Not found,Yes,Yes,Yes
2997,Keilor Park,39 Flinders St,700000,-37.7219,144.85239,h,10.4,Brimbank,Not found,Not found,Not found,Not found,Not found
2998,Keilor Park,2/12 Randwick Dr,635000,-37.72012,144.86149,h,10.4,Brimbank,Not found,Yes,Yes,Not found,Yes
2999,Lalor,23 Cyprus St,710500,-37.67414,145.0205,h,16.3,Whittlesea,Yes,Yes,Yes,Not found,Not found
3000,Lalor,18 Howell St,752000,-37.6708,145.01353,h,16.3,Whittlesea,Yes,Yes,Yes,Not found,Yes
3001,Lalor,17 Menzies Pde,622000,-37.67146,145.03232,h,16.3,Whittlesea,Yes,Yes,Yes,Not found,Not found
3002,Meadow Heights,10 Castella Ct,450000,-37.66059,144.92006,h,17.4,Hume,Yes,Yes,Yes,Not found,Yes
3003,Meadow Heights,23 Goodenia Cl,440000,-37.64769,144.91359,h,17.4,Hume,Yes,Yes,Not found,Not found,Yes
3004,Mill Park,26 Coventry Cr,767500,-37.67633,145.06922,h,17.9,Whittlesea,Not found,Yes,Yes,Yes,Yes
3005,Mill Park,79 Freeman Cr,705000,-37.66462,145.05659,h,17.9,Whittlesea,Yes,Yes,Yes,Yes,Not found
3006,Mill Park,23 Galilee Cr,705000,-37.67391,145.0618,h,17.9,Whittlesea,Not found,Yes,Yes,Yes,Yes
3007,Mill Park,15 Heritage Dr,790000,-37.65217,145.04863,h,17.9,Whittlesea,Yes,Yes,Yes,Yes,Not found
3008,Mill Park,7 Mew Ct,676000,-37.65532,145.04131,h,17.9,Whittlesea,Yes,Yes,Yes,Not found,Not found
3009,Mill Park,15 Mockridge Dr,704500,-37.6641,145.05123,h,17.9,Whittlesea,Not found,Yes,Yes,Yes,Not found
3010,Mill Park,49 Romano Av,550000,-37.65121,145.05404,h,17.9,Whittlesea,Yes,Yes,Yes,Yes,Yes
3011,Mill Park,53 Romano Av,598000,-37.65116,145.05439,h,17.9,Whittlesea,Yes,Yes,Yes,Yes,Yes
3012,Mill Park,15 Warburton Ct,592000,-37.66294,145.06301,h,17.9,Whittlesea,Yes,Yes,Yes,Yes,Yes
3013,Mill Park,11 Woolnough Dr,602000,-37.65359,145.04276,h,17.9,Whittlesea,Yes,Yes,Yes,Not found,Not found
3014,Mitcham,8 Peel St,1095000,-37.81498,145.18924,h,17.2,Whitehorse,Yes,Yes,Yes,Yes,Yes
3015,Mitcham,4/12 Victoria Av,480000,-37.81477,145.18867,h,17.2,Whitehorse,Yes,Yes,Yes,Yes,Yes
3016,Mount Waverley,1 Kingswood Av,1150000,-37.89469,145.12363,h,14.2,Monash,Not found,Yes,Yes,Yes,Not found
3017,Mount Waverley,45 Oakern St,850000,-37.88598,145.1229,h,14.2,Monash,Yes,Yes,Yes,Yes,Not found
3018,Mount Waverley,15 Virginia St,1850000,-37.87754,145.12076,h,14.2,Monash,Yes,Not found,Yes,Yes,Not found
3019,Mulgrave,3 Catesby Cl,1016000,-37.93706,145.21124,h,18.8,Monash,Not found,Yes,Yes,Yes,Yes
3020,Mulgrave,1 Sutherland Ct,992000,-37.91375,145.16438,h,18.8,Monash,Not found,Yes,Yes,Not found,Not found
3021,Murrumbeena,6 Gerald St,1820000,-37.89465,145.06984,h,10.1,Glen Eira,Yes,Yes,Yes,Yes,Not found
3022,Murrumbeena,22 Reid St,1620000,-37.90583,145.07283,h,10.1,Glen Eira,Yes,Yes,Yes,Yes,Not found
3023,Nunawading,12 Milton St,1040000,-37.82759,145.16751,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
3024,Nunawading,8 Olwen St,1002000,-37.80827,145.17885,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Not found
3025,Oakleigh,32 Stamford Rd,1365000,-37.89542,145.10055,h,12.3,Monash,Yes,Yes,Yes,Yes,Not found
3026,Oakleigh East,1/22 Nonna St,875000,-37.90088,145.11692,h,12.3,Monash,Yes,Not found,Yes,Yes,Not found
3027,Oakleigh South,8 Cedar Ct,880000,-37.94043,145.09314,h,15.5,Kingston,Not found,Yes,Yes,Yes,Not found
3028,Oakleigh South,19 Murumba Dr,1150000,-37.9237,145.09211,h,15.5,Monash,Yes,Yes,Yes,Yes,Not found
3029,Oakleigh South,6 Sinclair St,1122000,-37.92109,145.10515,h,15.5,Monash,Yes,Yes,Yes,Yes,Not found
3030,Ormond,300 Tucker Rd,1900000,-37.9075,145.05329,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
3031,Reservoir,23 Acheron Av,925000,-37.72167,145.01706,h,12.0,Darebin,Yes,Yes,Yes,Not found,Not found
3032,Reservoir,24 Daleglen St,351000,-37.69828,145.02184,h,12.0,Darebin,Yes,Not found,Yes,Not found,Not found
3033,Reservoir,2 Kerang Av,760000,-37.72057,145.02615,h,12.0,Darebin,Yes,Yes,Yes,Not found,Not found
3034,Reservoir,82 Radford Rd,690000,-37.70331,144.9838,h,12.0,Darebin,Not found,Not found,Yes,Yes,Yes
3035,Ringwood,5 Jacks Pl,1725000,-37.78372,145.25311,h,19.9,Maroondah,Not found,Yes,Yes,Yes,Not found
3036,Ringwood,1/13 Maidstone St,633000,-37.82223,145.22504,h,19.9,Maroondah,Yes,Yes,Yes,Yes,Yes
3037,Sandringham,154 Abbott St,850000,-37.95095,145.02096,h,15.2,Bayside,Yes,Not found,Yes,Yes,Not found
3038,Seabrook,20 Hope Pl,640000,-37.87899,144.75625,h,15.5,Hobsons Bay,Yes,Yes,Yes,Not found,Yes
3039,St Albans,1 Aspen St,600000,-37.75424,144.80816,h,14.0,Brimbank,Yes,Yes,Yes,Yes,Yes
3040,St Albans,10 Leslie St,631000,-37.73593,144.8101,h,14.0,Brimbank,Yes,Yes,Yes,Yes,Yes
3041,St Albans,76 Perrett Av,711100,-37.73615,144.81445,h,14.0,Brimbank,Yes,Yes,Yes,Yes,Not found
3042,St Albans,21 Shirley St,582000,-37.73704,144.79108,h,14.0,Brimbank,Yes,Yes,Yes,Yes,Yes
3043,St Albans,35 Walter St,730000,-37.73106,144.80665,h,14.0,Brimbank,Yes,Yes,Yes,Yes,Not found
3044,Sunshine,8 Kinnane Cr,830500,-37.7807,144.83648,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Not found
3045,Sunshine West,27 Buckingham Cr,551000,-37.80046,144.82676,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Not found
3046,Sunshine West,1/52 Drinkwater Cr,450000,-37.79703,144.81228,h,10.5,Brimbank,Yes,Not found,Yes,Yes,Yes
3047,Tarneit,28 Claire Wy,586000,-37.85162,144.66522,h,18.4,Wyndham,Not found,Yes,Yes,Yes,Not found
3048,Tarneit,5 Echo Av,496000,-37.84688,144.68182,h,18.4,Wyndham,Yes,Yes,Yes,Yes,Not found
3049,Templestowe,19 Athenry Tce,1280000,-37.75091,145.16761,h,15.5,Manningham,Not found,Yes,Yes,Not found,Yes
3050,Templestowe,7 Clays Ct,1635000,-37.76797,145.13799,h,15.5,Manningham,Not found,Yes,Yes,Yes,Not found
3051,Templestowe Lower,5 Sophora Ct,1138000,-37.77185,145.12509,h,12.4,Manningham,Not found,Yes,Yes,Yes,Not found
3052,Thomastown,18 Dakota Dr,605000,-37.68579,144.98878,h,15.3,Whittlesea,Not found,Not found,Yes,Not found,Yes
3053,Thomastown,13 Kemp Av,610000,-37.68336,145.0029,h,15.3,Whittlesea,Yes,Not found,Yes,Not found,Yes
3054,Thomastown,232 Main St,580000,-37.67751,144.98663,h,15.3,Whittlesea,Not found,Not found,Not found,Yes,Yes
3055,Truganina,4 Romek Wy,451000,-37.83963,144.71487,h,18.4,Wyndham,Yes,Yes,Not found,Not found,Yes
3056,Tullamarine,19 Gordon St,895000,-37.70598,144.87616,h,12.9,Hume,Not found,Yes,Yes,Not found,Not found
3057,Tullamarine,1/119 Melrose Dr,586000,-37.70695,144.88514,h,12.9,Hume,Not found,Yes,Yes,Not found,Not found
3058,Wantirna South,6/17 Pach Rd,778000,-37.85605,145.24496,h,14.7,Knox,Not found,Yes,Yes,Not found,Yes
3059,Wantirna South,1 Riverpark Dr,1055000,-37.87325,145.23244,h,14.7,Knox,Not found,Yes,Yes,Not found,Yes
3060,Watsonia North,37 Huntley St,790000,-37.70039,145.08957,h,14.5,Banyule,Yes,Yes,Yes,Yes,Yes
3061,Werribee,2 Brookville Av,514000,-37.8723,144.661,h,14.7,Wyndham,Not found,Yes,Yes,Yes,Not found
3062,Werribee,9 Sherrin Ct,529000,-37.88421,144.67869,h,14.7,Wyndham,Yes,Yes,Yes,Yes,Not found
3063,Werribee,46 Vincent Cr,484000,-37.88996,144.65526,h,14.7,Wyndham,Yes,Yes,Yes,Yes,Not found
3064,Westmeadows,14 Devenish Ct,410000,-37.66948,144.90385,h,16.5,Hume,Yes,Yes,Yes,Not found,Yes
3065,Westmeadows,14 Duncan Ct,675000,-37.6815,144.87892,h,16.5,Hume,Not found,Yes,Yes,Not found,Yes
3066,Yallambie,34 Aminya Cr,743500,-37.72788,145.10456,h,12.7,Banyule,Not found,Yes,Yes,Not found,Yes
3067,Altona,232 Blyth St,1225000,-37.87256,144.8078,h,11.0,Hobsons Bay,Yes,Not found,Yes,Yes,Yes
3068,Altona Meadows,1 Sheppard Ct,810000,-37.88413,144.79033,h,15.5,Hobsons Bay,Not found,Yes,Not found,Yes,Not found
3069,Ashburton,19 Ward St,2299500,-37.86516,145.07958,h,10.2,Boroondara,Yes,Yes,Yes,Yes,Yes
3070,Beaumaris,14 Cavell Ct,1780000,-37.97732,145.04388,h,17.3,Bayside,Yes,Not found,Yes,Yes,Yes
3071,Beaumaris,95 Pellatt St,1611000,-37.98354,145.04261,h,17.3,Bayside,Yes,Not found,Yes,Yes,Yes
3072,Bentleigh,22 Atkinson St,1700000,-37.92837,145.03821,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
3073,Bentleigh East,4 Carmel Ct,1175000,-37.92689,145.05879,h,13.8,Glen Eira,Not found,Not found,Yes,Yes,Not found
3074,Bentleigh East,9 Edith Ct,1290000,-37.92445,145.06824,h,13.8,Glen Eira,Not found,Yes,Yes,Not found,Not found
3075,Black Rock,3 Whitton Ct,1730000,-37.96678,145.02223,h,17.3,Bayside,Not found,Not found,Yes,Yes,Yes
3076,Blackburn,140 Surrey Rd,1100000,-37.81169,145.15735,h,13.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
3077,Blackburn North,5 Hibiscus Rd,1250000,-37.8051,145.14351,h,13.4,Whitehorse,Yes,Yes,Yes,Yes,Not found
3078,Blackburn South,17 Drummond St,1246000,-37.83504,145.15941,h,13.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
3079,Box Hill,13 Patricia St,1525000,-37.82694,145.12465,h,10.9,Whitehorse,Yes,Yes,Yes,Yes,Not found
3080,Briar Hill,31 Boyce Av,830000,-37.7063,145.12215,h,16.1,Banyule,Yes,Yes,Yes,Not found,Yes
3081,Brighton,23 Arthur Av,3000000,-37.92335,144.99982,h,10.5,Bayside,Yes,Yes,Yes,Yes,Not found
3082,Brighton,76 Champion St,1900000,-37.9214,145.00454,h,10.5,Bayside,Yes,Yes,Yes,Yes,Not found
3083,Brighton,2A Collins St,4050000,-37.90904,144.99868,h,10.5,Bayside,Yes,Yes,Yes,Yes,Not found
3084,Brighton,4 Glendora Av,2210000,-37.88779,144.99933,h,10.5,Bayside,Yes,Not found,Yes,Yes,Yes
3085,Brighton East,1 Bruce St,1655000,-37.90296,145.02261,h,10.3,Bayside,Yes,Not found,Yes,Not found,Not found
3086,Brighton East,638 Hawthorn Rd,2000000,-37.90344,145.01856,h,10.3,Bayside,Yes,Not found,Yes,Not found,Not found
3087,Brighton East,18 Marriage Rd,2150000,-37.91892,145.00923,h,10.3,Bayside,Yes,Yes,Yes,Not found,Not found
3088,Brighton East,174 South Rd,1680000,-37.93063,145.01314,h,10.3,Bayside,Yes,Not found,Yes,Yes,Not found
3089,Broadmeadows,45 Cuthbert St,616000,-37.68489,144.93169,h,14.0,Hume,Yes,Yes,Yes,Yes,Yes
3090,Broadmeadows,38 Stanhope St,632000,-37.68557,144.93156,h,14.0,Hume,Yes,Yes,Yes,Yes,Yes
3091,Bulleen,3 Coromandel Ct,1751000,-37.77387,145.0889,h,10.8,Manningham,Not found,Yes,Yes,Yes,Yes
3092,Bulleen,29 Flinders St,1200000,-37.76762,145.09773,h,10.8,Manningham,Not found,Yes,Yes,Yes,Yes
3093,Bulleen,18 Penderel Wy,1580000,-37.76207,145.09336,h,10.8,Manningham,Not found,Yes,Yes,Yes,Yes
3094,Bundoora,10 Dorothea Ct,685000,-37.68811,145.05507,h,12.1,Whittlesea,Not found,Yes,Yes,Yes,Yes
3095,Bundoora,22 Ebony Dr,725000,-37.68238,145.06432,h,12.1,Whittlesea,Not found,Yes,Yes,Yes,Yes
3096,Bundoora,84 Linacre Dr,1300000,-37.68646,145.08183,h,12.1,Whittlesea,Not found,Yes,Yes,Yes,Yes
3097,Bundoora,23 Wisteria Dr,1253000,-37.67935,145.05728,h,12.1,Whittlesea,Not found,Yes,Yes,Yes,Yes
3098,Burwood,50 Finch St,1170000,-37.85553,145.12305,h,10.4,Whitehorse,Not found,Yes,Yes,Not found,Not found
3099,Burwood,61 McCubbin St,1390000,-37.85374,145.12459,h,10.4,Whitehorse,Not found,Yes,Yes,Not found,Not found
3100,Burwood,19 Worrall St,1471000,-37.84883,145.12998,h,10.4,Whitehorse,Not found,Yes,Yes,Not found,Not found
3101,Cairnlea,10 Japonica Ct,560000,-37.75314,144.77878,h,14.8,Brimbank,Not found,Yes,Yes,Yes,Yes
3102,Carnegie,29 Holywood Gr,1370000,-37.88553,145.05012,h,10.1,Glen Eira,Yes,Yes,Yes,Yes,Not found
3103,Caroline Springs,25 Coppin La,870000,-37.73531,144.74335,h,14.8,Melton,Not found,Yes,Yes,Not found,Yes
3104,Chadstone,1/1 Dundee Av,995000,-37.88658,145.09297,h,11.7,Monash,Yes,Yes,Yes,Yes,Not found
3105,Chadstone,16 Jacana Ct,1310000,-37.88478,145.10244,h,11.7,Monash,Yes,Yes,Yes,Yes,Not found
3106,Cheltenham,4 Brownfield St,1275000,-37.96791,145.06241,h,17.9,Kingston,Yes,Yes,Yes,Not found,Not found
3107,Cheltenham,10 Jack Rd,1200000,-37.96098,145.04275,h,17.9,Bayside,Yes,Yes,Yes,Yes,Not found
3108,Cheltenham,67 Oak Av,1095000,-37.9746,145.07207,h,17.9,Kingston,Yes,Yes,Yes,Not found,Not found
3109,Clarinda,10 Boree Av,1241000,-37.92801,145.1057,h,17.5,Kingston,Yes,Yes,Yes,Yes,Not found
3110,Clayton,56 Eva St,1250000,-37.9255,145.11331,h,16.7,Monash,Yes,Yes,Yes,Yes,Not found
3111,Clayton,2/46 Jaguar Dr,729500,-37.92624,145.1321,h,16.7,Monash,Yes,Yes,Yes,Yes,Yes
3112,Deer Park,4 Vincent St,665000,-37.77538,144.76933,h,14.8,Brimbank,Yes,Yes,Yes,Not found,Yes
3113,Delahey,7 Alexander Cl,475000,-37.7145,144.77132,h,18.0,Brimbank,Yes,Yes,Yes,Yes,Not found
3114,Doncaster,15 Blossom Ct,1400000,-37.79207,145.11672,h,12.4,Manningham,Yes,Yes,Yes,Yes,Yes
3115,Donvale,30 Leslie St,1328000,-37.78148,145.17818,h,16.1,Manningham,Not found,Yes,Yes,Yes,Yes
3116,Eltham,132 Franklin St,830000,-37.72276,145.15316,h,18.0,Nillumbik,Yes,Yes,Yes,Yes,Yes
3117,Eltham,17/1336 Main Rd,762000,-37.70477,145.16552,h,18.0,Nillumbik,Yes,Yes,Yes,Yes,Yes
3118,Eltham,44 Silver St,925000,-37.71328,145.14098,h,18.0,Nillumbik,Yes,Yes,Yes,Yes,Yes
3119,Eltham North,4 Colric Pl,900000,-37.70577,145.1316,h,18.0,Nillumbik,Yes,Yes,Yes,Yes,Yes
3120,Epping,17 Brigantia St,550000,-37.62114,144.99715,h,19.6,Whittlesea,Not found,Not found,Not found,Not found,Yes
3121,Epping,8 Brownlow Cr,561000,-37.64887,145.04254,h,19.6,Whittlesea,Yes,Yes,Yes,Not found,Not found
3122,Epping,5 Combe Ct,556000,-37.64421,145.03773,h,19.6,Whittlesea,Yes,Yes,Yes,Not found,Not found
3123,Epping,14 Garth Pl,441000,-37.63463,145.03863,h,19.6,Whittlesea,Yes,Not found,Not found,Yes,Not found
3124,Epping,99 Peppercorn Pde,552000,-37.64992,145.04257,h,19.6,Whittlesea,Yes,Yes,Yes,Not found,Not found
3125,Fawkner,10 Baird St,900000,-37.70659,144.97109,h,13.1,Moreland,Yes,Not found,Yes,Not found,Yes
3126,Fawkner,6 Brooks St,700000,-37.70711,144.97318,h,13.1,Moreland,Yes,Not found,Yes,Not found,Yes
3127,Fawkner,50 Major Rd,515000,-37.70745,144.97046,h,13.1,Moreland,Yes,Not found,Yes,Not found,Yes
3128,Forest Hill,4/13 Glen Valley Rd,360000,-37.83221,145.17117,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
3129,Gladstone Park,245 Carrick Dr,629000,-37.68641,144.89826,h,12.9,Hume,Yes,Yes,Yes,Not found,Not found
3130,Gladstone Park,1/96 Carrick Dr,452500,-37.6974,144.8916,h,12.9,Hume,Not found,Yes,Yes,Not found,Not found
3131,Glen Waverley,42 Caithness Cr,1311000,-37.88984,145.18016,h,16.7,Monash,Yes,Yes,Yes,Not found,Not found
3132,Glenroy,111 Loongana Av,770000,-37.70855,144.90441,h,11.2,Moreland,Yes,Yes,Yes,Not found,Yes
3133,Glenroy,45 Stanley St,1220000,-37.71259,144.91219,h,11.2,Moreland,Yes,Yes,Yes,Not found,Yes
3134,Greensborough,55 Booyan Cr,714000,-37.69039,145.09753,h,16.1,Nillumbik,Yes,Yes,Yes,Yes,Yes
3135,Greensborough,142 Elder St,815000,-37.71636,145.09792,h,16.1,Banyule,Yes,Yes,Yes,Not found,Yes
3136,Hampton East,68 Spring Rd,1345000,-37.94087,145.03366,h,13.8,Bayside,Yes,Not found,Yes,Yes,Not found
3137,Highett,3 Port St,1242000,-37.95384,145.05443,h,16.0,Kingston,Yes,Yes,Yes,Yes,Not found
3138,Hillside,96 Glenbruar Dr,580000,-37.6844,144.75595,h,18.0,Melton,Not found,Yes,Yes,Yes,Yes
3139,Hoppers Crossing,7 Berberis Pl,540000,-37.85954,144.71456,h,18.4,Wyndham,Not found,Yes,Yes,Not found,Yes
3140,Hoppers Crossing,182 Morris Rd,516000,-37.86833,144.7035,h,18.4,Wyndham,Yes,Yes,Yes,Yes,Not found
3141,Hughesdale,10 Bowen St,1570000,-37.9016,145.08294,h,12.3,Monash,Yes,Yes,Yes,Yes,Not found
3142,Jacana,47 Lorraine Cr,550000,-37.6845,144.90761,h,14.0,Hume,Yes,Yes,Yes,Not found,Not found
3143,Keilor East,50 Milleara Rd,850000,-37.73305,144.86526,h,11.7,Moonee Valley,Not found,Yes,Yes,Yes,Yes
3144,Lalor,312 Edgars Rd,570000,-37.6676,145.00445,h,16.3,Whittlesea,Yes,Yes,Yes,Yes,Yes
3145,McKinnon,41 McKinnon Rd,1200000,-37.90978,145.02937,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
3146,Mitcham,9 Davison St,1071000,-37.82771,145.20763,h,17.2,Whitehorse,Yes,Yes,Yes,Yes,Yes
3147,Montmorency,8 Grand Bvd,881100,-37.72532,145.12488,h,16.2,Banyule,Yes,Not found,Yes,Yes,Yes
3148,Mount Waverley,44 William St,2558000,-37.88007,145.12328,h,14.2,Monash,Yes,Not found,Yes,Yes,Not found
3149,Mulgrave,95 Wanda St,1001000,-37.92862,145.16664,h,18.8,Monash,Not found,Yes,Yes,Not found,Not found
3150,Niddrie,45 Muriel St,1230000,-37.7431,144.88722,h,10.4,Moonee Valley,Not found,Yes,Yes,Yes,Yes
3151,Nunawading,23 High St,1310000,-37.82688,145.17163,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
3152,Oakleigh,6 Gillon Ct,1415000,-37.89215,145.10472,h,12.3,Monash,Yes,Yes,Yes,Yes,Not found
3153,Point Cook,4 Hewett Dr,520000,-37.89273,144.72559,h,14.7,Wyndham,Not found,Yes,Yes,Yes,Not found
3154,Point Cook,133 Lennon Bvd,715000,-37.89807,144.73925,h,14.7,Wyndham,Not found,Yes,Yes,Not found,Not found
3155,Reservoir,32A Broadhurst Av,1210000,-37.70833,145.0045,h,12.0,Darebin,Yes,Not found,Yes,Yes,Not found
3156,Reservoir,13 Clinnick St,935000,-37.72017,144.99873,h,12.0,Darebin,Yes,Yes,Yes,Yes,Not found
3157,Reservoir,22 Dyson St,510000,-37.71331,144.9871,h,12.0,Darebin,Yes,Not found,Yes,Yes,Yes
3158,Reservoir,39 Gertz Av,861000,-37.69894,145.03411,h,12.0,Darebin,Not found,Not found,Yes,Yes,Not found
3159,Reservoir,1053 High St,732000,-37.69969,145.01039,h,12.0,Darebin,Yes,Not found,Yes,Not found,Not found
3160,Reservoir,13 Nutwood St,755000,-37.70952,145.033,h,12.0,Darebin,Not found,Yes,Yes,Yes,Yes
