,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name
13325,Mont Albert,72 Zetland Rd,1462000,-37.81788,145.11454,h,10.2,Whitehorse,Yes
13326,Montmorency,12 Aanensen Ct,1130000,-37.72096,145.12948,h,16.2,Banyule,Yes
13328,Montmorency,30 Astley St,1050000,-37.72082,145.12027,h,16.2,Banyule,Yes
13329,Montmorency,35 Astley St,900000,-37.72089,145.11987,h,16.2,Banyule,Yes
13330,Montmorency,21 Beattie St,806000,-37.71665,145.11682,h,16.2,Banyule,Yes
13331,Montmorency,19 Davey Rd,1160000,-37.71541,145.11666,h,16.2,Banyule,Yes
13332,Montmorency,50 Kirwana Gr,700000,-37.72588,145.13443,h,16.2,Banyule,Yes
13333,Montmorency,17 Virginia Ct,980000,-37.71871,145.13559,h,16.2,Banyule,Yes
13336,Mount Waverley,14 Gloucester St,1327000,-37.85896,145.11484,h,14.2,Monash,Yes
13339,Mount Waverley,3 Rowan Ct,1615000,-37.88569,145.1438,h,14.2,Monash,Yes
13340,Mount Waverley,14 Wadham Pde,1400000,-37.87118,145.12478,h,14.2,Monash,Yes
13342,Mulgrave,16 Morawa Dr,800000,-37.92783,145.19685,h,18.8,Monash,Not found
13344,Murrumbeena,217 Murrumbeena Rd,1540000,-37.90017,145.06435,h,10.1,Glen Eira,Yes
13349,Niddrie,35 Spring St,1010000,-37.73327,144.87482,h,10.4,Moonee Valley,Not found
13350,Niddrie,13 The Avenue,980000,-37.73521,144.87709,h,10.4,Moonee Valley,Not found
13368,Nunawading,23 Morden Ct,1570000,-37.82603,145.1721,h,15.4,Whitehorse,Yes
13370,Oak Park,12 Jessie St,972000,-37.71579,144.92231,h,11.2,Moreland,Yes
13371,Oakleigh,17 John St,1225000,-37.90193,145.10107,h,12.3,Monash,Yes
13373,Oakleigh East,16 Leumear St,1292000,-37.90295,145.11939,h,12.3,Monash,Yes
13376,Ormond,11 Newham Gr,1565000,-37.90087,145.03959,h,11.4,Glen Eira,Yes
13410,Reservoir,5 Boldrewood Pde,817000,-37.72456,145.02292,h,12.0,Darebin,Yes
13414,Reservoir,104 Purinuan Rd,635000,-37.70798,145.02101,h,12.0,Darebin,Yes
13416,Reservoir,2/116 Spring St,700000,-37.72839,145.00105,h,12.0,Darebin,Yes
13417,Reservoir,4 Wattle Gr,860000,-37.72216,144.99381,h,12.0,Darebin,Yes
13425,Ringwood,4 Strathallyn Rd,930000,-37.80237,145.23404,h,19.9,Maroondah,Yes
13428,Ringwood North,12 The Summit,1085000,-37.79395,145.21878,h,19.9,Maroondah,Not found
13437,Sandringham,79 Victoria St,2100000,-37.95694,145.01936,h,15.2,Bayside,Yes
13459,St Albans,6 Bent St,650000,-37.75836,144.80279,h,14.0,Brimbank,Yes
13461,St Albans,34 Conrad St,565000,-37.73385,144.80535,h,14.0,Brimbank,Yes
13463,St Helena,11 Erinne Ct,1387000,-37.68508,145.1395,h,16.1,Banyule,Not found
13469,Sunshine,4 Farnsworth St,865000,-37.77972,144.83809,h,10.5,Brimbank,Yes
13470,Sunshine,81 Parsons St,1070000,-37.79127,144.83713,h,10.5,Brimbank,Yes
13472,Sunshine North,9 Compton Pde,750000,-37.77049,144.83167,h,10.5,Brimbank,Yes
13473,Sunshine North,9 McLeod St,632000,-37.76951,144.83309,h,10.5,Brimbank,Yes
13474,Sunshine North,14 Oxford St,905000,-37.77004,144.84254,h,10.5,Brimbank,Yes
13476,Surrey Hills,25 James St,2505000,-37.81708,145.09566,h,10.2,Boroondara,Yes
13477,Surrey Hills,33 Kingston Rd,1785000,-37.82372,145.09085,h,10.2,Boroondara,Yes
13478,Surrey Hills,63 Russell St,1580000,-37.83133,145.1006,h,10.2,Whitehorse,Yes
13479,Surrey Hills,462 Whitehorse Rd,1620000,-37.81455,145.0943,h,10.2,Boroondara,Yes
13481,Taylors Hill,16 Coronation St,645000,-37.72199,144.74578,h,18.0,Melton,Not found
13482,Taylors Lakes,7 Hanson Ct,1300000,-37.68166,144.77422,h,15.5,Brimbank,Not found
13484,Templestowe Lower,91 MacEdon Rd,1381000,-37.7677,145.11371,h,12.4,Manningham,Not found
13485,Templestowe Lower,6 Magnolia Dr,1225000,-37.77156,145.1226,h,12.4,Manningham,Not found
13486,Templestowe Lower,140 Swanston St,1375000,-37.75763,145.09974,h,12.4,Manningham,Not found
13487,Thomastown,20 Caroline St,705000,-37.68035,145.00925,h,15.3,Whittlesea,Yes
13488,Thomastown,160 Dalton Rd,550000,-37.67646,145.03084,h,15.3,Whittlesea,Yes
13490,Thomastown,18 Plane St,630000,-37.67652,145.02338,h,15.3,Whittlesea,Yes
13491,Thomastown,84 The Boulevard,740000,-37.67873,145.01878,h,15.3,Whittlesea,Yes
13499,Tullamarine,35 Finningley Dr,695000,-37.69636,144.88265,h,12.9,Hume,Not found
13507,Watsonia North,66 MacOrna St,710000,-37.69778,145.08516,h,14.5,Banyule,Yes
13508,Watsonia North,8 Meakin St,705000,-37.70178,145.0851,h,14.5,Banyule,Yes
13509,Werribee,58 Church St,570000,-37.90908,144.65774,h,14.7,Wyndham,Yes
13510,Werribee,9 Jamieson Ct,372000,-37.88831,144.63942,h,14.7,Wyndham,Not found
13514,Westmeadows,124 Raleigh St,560000,-37.67688,144.88996,h,16.5,Hume,Not found
13516,Wheelers Hill,9 Mill Ct,1200000,-37.91874,145.19157,h,16.7,Monash,Not found
13517,Wheelers Hill,49 Phoenix Dr,1223000,-37.91199,145.18419,h,16.7,Monash,Not found
13518,Wheelers Hill,5 Rubens Ct,1035000,-37.91075,145.18758,h,16.7,Monash,Not found
13550,Blackburn South,24 Sylvia St,1291000,-37.84453,145.14446,h,13.4,Whitehorse,Not found
13553,Box Hill,43 Rose St,2285000,-37.82148,145.1289,h,10.9,Whitehorse,Yes
13559,Brighton East,90 Thomas St,1580000,-37.91053,145.02447,h,10.3,Glen Eira,Yes
13561,Broadmeadows,8 Katandra Cr,460000,-37.67197,144.91896,h,14.0,Hume,Yes
13562,Broadmeadows,48 Walsh St,386000,-37.6886,144.92281,h,14.0,Hume,Yes
13572,Bundoora,12 Norwood Ct,730000,-37.70602,145.05945,h,12.1,Banyule,Not found
13573,Bundoora,71 Wallara Cr,660000,-37.70301,145.06341,h,12.1,Banyule,Yes
13574,Burwood,14 Cumming St,1530000,-37.85126,145.1132,h,10.4,Whitehorse,Not found
13575,Burwood East,389 Blackburn Rd,1150000,-37.85695,145.15144,h,14.7,Whitehorse,Not found
13576,Burwood East,1 Sartori St,1600000,-37.84839,145.14299,h,14.7,Whitehorse,Not found
13577,Cairnlea,2 Gumleaf Ct,636000,-37.75777,144.77974,h,14.8,Brimbank,Not found
13580,Carnegie,11 Beena Av,1530000,-37.8891,145.06337,h,10.1,Glen Eira,Yes
13587,Caroline Springs,20 Hawksbury Grn,740000,-37.7277,144.73422,h,14.8,Melton,Not found
13592,Clayton,6 Harlington St,1018000,-37.92063,145.11186,h,16.7,Monash,Yes
13599,Coolaroo,11 Nareen Av,515000,-37.65879,144.9296,h,17.4,Hume,Yes
13609,Deer Park,13 Cavendish Dr,557000,-37.76545,144.76458,h,14.8,Brimbank,Yes
13611,Deer Park,13 Poole St,650000,-37.77396,144.77229,h,14.8,Brimbank,Yes
13612,Derrimut,1 Belvoir Gdns,750000,-37.79571,144.76656,h,14.7,Brimbank,Not found
13615,Doncaster,67 Hampshire Rd,1345000,-37.79461,145.14206,h,12.4,Manningham,Not found
13616,Doncaster,103 High St,1430000,-37.78101,145.1111,h,12.4,Manningham,Not found
13617,Doncaster,10 Margot Av,1663000,-37.77102,145.13338,h,12.4,Manningham,Not found
13618,Doncaster East,20 Dianne St,1310000,-37.79561,145.16268,h,14.3,Manningham,Not found
13619,Doncaster East,2 Monet Ct,1530000,-37.77655,145.15387,h,14.3,Manningham,Not found
13620,Doncaster East,26 Octantis St,1390000,-37.77813,145.16558,h,14.3,Manningham,Not found
13621,Doncaster East,8 Raven St,1423000,-37.79357,145.15318,h,14.3,Manningham,Not found
13627,Eltham,6/17 Silver St,655000,-37.71613,145.13939,h,18.0,Nillumbik,Yes
13628,Eltham North,28 Weidlich Rd,792000,-37.70115,145.12855,h,18.0,Banyule,Yes
13631,Epping,8 Efficient St,490000,-37.62157,145.01049,h,19.6,Whittlesea,Not found
13632,Epping,27 Hammond Dr,490000,-37.64166,145.02885,h,19.6,Whittlesea,Yes
13634,Epping,2/8 Zurzolo Tce,417500,-37.64827,145.05317,h,19.6,Whittlesea,Yes
13648,Gladstone Park,19 Osborne Av,749000,-37.68269,144.88601,h,12.9,Hume,Not found
13652,Glen Waverley,15 Alimar Rd,1908000,-37.88462,145.17315,h,16.7,Monash,Yes
13653,Glen Waverley,1 Dorset St,1070000,-37.89813,145.14652,h,16.7,Monash,Not found
13654,Glenroy,58 Bindi St,700000,-37.69558,144.93223,h,11.2,Moreland,Yes
13655,Glenroy,34 Glenroy Rd,805000,-37.70691,144.93498,h,11.2,Moreland,Yes
13656,Glenroy,155 Hilton St,721000,-37.70067,144.92689,h,11.2,Moreland,Yes
13658,Glenroy,270 West St,675000,-37.69705,144.94219,h,11.2,Moreland,Yes
13660,Greensborough,53 Narbethong Dr,866000,-37.71733,145.09622,h,16.1,Banyule,Yes
13661,Greensborough,14 Wolangi Ct,1028000,-37.69261,145.1105,h,16.1,Banyule,Yes
13665,Hadfield,9 Bond St,735000,-37.71425,144.95013,h,11.2,Moreland,Yes
13680,Highett,44 Graham Rd,1430000,-37.9511,145.04171,h,16.0,Bayside,Yes
13681,Highett,33 Haynes St,1820000,-37.94882,145.03111,h,16.0,Bayside,Yes
13682,Hillside,19 Wolviston Av,660000,-37.6869,144.7485,h,18.0,Melton,Not found
13683,Hughesdale,40 Canterbury St,1475000,-37.90403,145.08118,h,12.3,Monash,Yes
13689,Jacana,17 Fidge Ct,575500,-37.68988,144.91113,h,14.0,Hume,Yes
13690,Keilor,20 Hopkins Av,775000,-37.71796,144.827,h,14.5,Brimbank,Not found
13691,Keilor,37 Parramatta Rd,635000,-37.71368,144.82082,h,14.5,Brimbank,Not found
13692,Keilor Downs,14 Carbine Wy,675000,-37.72659,144.79668,h,15.5,Brimbank,Yes
13693,Keilor Downs,131 Odessa Av,620000,-37.71575,144.80598,h,15.5,Brimbank,Yes
13694,Keilor East,71 Nyah St,1005000,-37.7305,144.86863,h,11.7,Moonee Valley,Not found
13697,Keilor Park,39 Flinders St,700000,-37.7219,144.85239,h,10.4,Brimbank,Not found
13698,Keilor Park,2/12 Randwick Dr,635000,-37.72012,144.86149,h,10.4,Brimbank,Not found
13708,Lalor,23 Cyprus St,710500,-37.67414,145.0205,h,16.3,Whittlesea,Yes
13709,Lalor,18 Howell St,752000,-37.6708,145.01353,h,16.3,Whittlesea,Yes
13710,Lalor,17 Menzies Pde,622000,-37.67146,145.03232,h,16.3,Whittlesea,Yes
13719,Meadow Heights,10 Castella Ct,450000,-37.66059,144.92006,h,17.4,Hume,Yes
13720,Meadow Heights,23 Goodenia Cl,440000,-37.64769,144.91359,h,17.4,Hume,Yes
13728,Mill Park,26 Coventry Cr,767500,-37.67633,145.06922,h,17.9,Whittlesea,Not found
13729,Mill Park,79 Freeman Cr,705000,-37.66462,145.05659,h,17.9,Whittlesea,Yes
13730,Mill Park,23 Galilee Cr,705000,-37.67391,145.0618,h,17.9,Whittlesea,Not found
13731,Mill Park,15 Heritage Dr,790000,-37.65217,145.04863,h,17.9,Whittlesea,Yes
13732,Mill Park,7 Mew Ct,676000,-37.65532,145.04131,h,17.9,Whittlesea,Yes
13733,Mill Park,15 Mockridge Dr,704500,-37.6641,145.05123,h,17.9,Whittlesea,Not found
13734,Mill Park,49 Romano Av,550000,-37.65121,145.05404,h,17.9,Whittlesea,Yes
13735,Mill Park,53 Romano Av,598000,-37.65116,145.05439,h,17.9,Whittlesea,Yes
13736,Mill Park,15 Warburton Ct,592000,-37.66294,145.06301,h,17.9,Whittlesea,Yes
13737,Mill Park,11 Woolnough Dr,602000,-37.65359,145.04276,h,17.9,Whittlesea,Yes
13739,Mitcham,8 Peel St,1095000,-37.81498,145.18924,h,17.2,Whitehorse,Yes
13740,Mitcham,4/12 Victoria Av,480000,-37.81477,145.18867,h,17.2,Whitehorse,Yes
13749,Mount Waverley,1 Kingswood Av,1150000,-37.89469,145.12363,h,14.2,Monash,Not found
13751,Mount Waverley,45 Oakern St,850000,-37.88598,145.1229,h,14.2,Monash,Yes
13752,Mount Waverley,15 Virginia St,1850000,-37.87754,145.12076,h,14.2,Monash,Yes
13753,Mulgrave,3 Catesby Cl,1016000,-37.93706,145.21124,h,18.8,Monash,Not found
13754,Mulgrave,1 Sutherland Ct,992000,-37.91375,145.16438,h,18.8,Monash,Not found
13755,Murrumbeena,6 Gerald St,1820000,-37.89465,145.06984,h,10.1,Glen Eira,Yes
13756,Murrumbeena,22 Reid St,1620000,-37.90583,145.07283,h,10.1,Glen Eira,Yes
13762,Nunawading,12 Milton St,1040000,-37.82759,145.16751,h,15.4,Whitehorse,Yes
13764,Nunawading,8 Olwen St,1002000,-37.80827,145.17885,h,15.4,Whitehorse,Yes
13766,Oakleigh,32 Stamford Rd,1365000,-37.89542,145.10055,h,12.3,Monash,Yes
13768,Oakleigh East,1/22 Nonna St,875000,-37.90088,145.11692,h,12.3,Monash,Yes
13769,Oakleigh South,8 Cedar Ct,880000,-37.94043,145.09314,h,15.5,Kingston,Not found
13770,Oakleigh South,19 Murumba Dr,1150000,-37.9237,145.09211,h,15.5,Monash,Yes
13772,Oakleigh South,6 Sinclair St,1122000,-37.92109,145.10515,h,15.5,Monash,Yes
13775,Ormond,300 Tucker Rd,1900000,-37.9075,145.05329,h,11.4,Glen Eira,Yes
13786,Reservoir,23 Acheron Av,925000,-37.72167,145.01706,h,12.0,Darebin,Yes
13791,Reservoir,24 Daleglen St,351000,-37.69828,145.02184,h,12.0,Darebin,Yes
13792,Reservoir,2 Kerang Av,760000,-37.72057,145.02615,h,12.0,Darebin,Yes
13794,Reservoir,82 Radford Rd,690000,-37.70331,144.9838,h,12.0,Darebin,Not found
13799,Ringwood,5 Jacks Pl,1725000,-37.78372,145.25311,h,19.9,Maroondah,Not found
13800,Ringwood,1/13 Maidstone St,633000,-37.82223,145.22504,h,19.9,Maroondah,Yes
13807,Sandringham,154 Abbott St,850000,-37.95095,145.02096,h,15.2,Bayside,Yes
13810,Seabrook,20 Hope Pl,640000,-37.87899,144.75625,h,15.5,Hobsons Bay,Yes
13822,St Albans,1 Aspen St,600000,-37.75424,144.80816,h,14.0,Brimbank,Yes
13823,St Albans,10 Leslie St,631000,-37.73593,144.8101,h,14.0,Brimbank,Yes
13824,St Albans,76 Perrett Av,711100,-37.73615,144.81445,h,14.0,Brimbank,Yes
13825,St Albans,21 Shirley St,582000,-37.73704,144.79108,h,14.0,Brimbank,Yes
13826,St Albans,35 Walter St,730000,-37.73106,144.80665,h,14.0,Brimbank,Yes
13834,Sunshine,8 Kinnane Cr,830500,-37.7807,144.83648,h,10.5,Brimbank,Yes
13836,Sunshine West,27 Buckingham Cr,551000,-37.80046,144.82676,h,10.5,Brimbank,Yes
13837,Sunshine West,1/52 Drinkwater Cr,450000,-37.79703,144.81228,h,10.5,Brimbank,Yes
13839,Tarneit,28 Claire Wy,586000,-37.85162,144.66522,h,18.4,Wyndham,Not found
13840,Tarneit,5 Echo Av,496000,-37.84688,144.68182,h,18.4,Wyndham,Yes
13841,Templestowe,19 Athenry Tce,1280000,-37.75091,145.16761,h,15.5,Manningham,Not found
13842,Templestowe,7 Clays Ct,1635000,-37.76797,145.13799,h,15.5,Manningham,Not found
13844,Templestowe Lower,5 Sophora Ct,1138000,-37.77185,145.12509,h,12.4,Manningham,Not found
13846,Thomastown,18 Dakota Dr,605000,-37.68579,144.98878,h,15.3,Whittlesea,Not found
13847,Thomastown,13 Kemp Av,610000,-37.68336,145.0029,h,15.3,Whittlesea,Yes
13848,Thomastown,232 Main St,580000,-37.67751,144.98663,h,15.3,Whittlesea,Not found
13853,Truganina,4 Romek Wy,451000,-37.83963,144.71487,h,18.4,Wyndham,Yes
13855,Tullamarine,19 Gordon St,895000,-37.70598,144.87616,h,12.9,Hume,Not found
13856,Tullamarine,1/119 Melrose Dr,586000,-37.70695,144.88514,h,12.9,Hume,Not found
13858,Wantirna South,6/17 Pach Rd,778000,-37.85605,145.24496,h,14.7,Knox,Not found
13859,Wantirna South,1 Riverpark Dr,1055000,-37.87325,145.23244,h,14.7,Knox,Not found
13860,Watsonia North,37 Huntley St,790000,-37.70039,145.08957,h,14.5,Banyule,Yes
13861,Werribee,2 Brookville Av,514000,-37.8723,144.661,h,14.7,Wyndham,Not found
13862,Werribee,9 Sherrin Ct,529000,-37.88421,144.67869,h,14.7,Wyndham,Yes
13863,Werribee,46 Vincent Cr,484000,-37.88996,144.65526,h,14.7,Wyndham,Yes
13866,Westmeadows,14 Devenish Ct,410000,-37.66948,144.90385,h,16.5,Hume,Yes
13867,Westmeadows,14 Duncan Ct,675000,-37.6815,144.87892,h,16.5,Hume,Not found
13873,Yallambie,34 Aminya Cr,743500,-37.72788,145.10456,h,12.7,Banyule,Not found
13888,Altona,232 Blyth St,1225000,-37.87256,144.8078,h,11.0,Hobsons Bay,Yes
13892,Altona Meadows,1 Sheppard Ct,810000,-37.88413,144.79033,h,15.5,Hobsons Bay,Not found
13898,Ashburton,19 Ward St,2299500,-37.86516,145.07958,h,10.2,Boroondara,Yes
13911,Beaumaris,14 Cavell Ct,1780000,-37.97732,145.04388,h,17.3,Bayside,Yes
13912,Beaumaris,95 Pellatt St,1611000,-37.98354,145.04261,h,17.3,Bayside,Yes
13914,Bentleigh,22 Atkinson St,1700000,-37.92837,145.03821,h,11.4,Glen Eira,Yes
13918,Bentleigh East,4 Carmel Ct,1175000,-37.92689,145.05879,h,13.8,Glen Eira,Not found
13919,Bentleigh East,9 Edith Ct,1290000,-37.92445,145.06824,h,13.8,Glen Eira,Not found
13922,Black Rock,3 Whitton Ct,1730000,-37.96678,145.02223,h,17.3,Bayside,Not found
13923,Blackburn,140 Surrey Rd,1100000,-37.81169,145.15735,h,13.4,Whitehorse,Yes
13924,Blackburn North,5 Hibiscus Rd,1250000,-37.8051,145.14351,h,13.4,Whitehorse,Yes
13925,Blackburn South,17 Drummond St,1246000,-37.83504,145.15941,h,13.4,Whitehorse,Yes
13927,Box Hill,13 Patricia St,1525000,-37.82694,145.12465,h,10.9,Whitehorse,Yes
13929,Briar Hill,31 Boyce Av,830000,-37.7063,145.12215,h,16.1,Banyule,Yes
13930,Brighton,23 Arthur Av,3000000,-37.92335,144.99982,h,10.5,Bayside,Yes
13931,Brighton,76 Champion St,1900000,-37.9214,145.00454,h,10.5,Bayside,Yes
13933,Brighton,2A Collins St,4050000,-37.90904,144.99868,h,10.5,Bayside,Yes
13934,Brighton,4 Glendora Av,2210000,-37.88779,144.99933,h,10.5,Bayside,Yes
13937,Brighton East,1 Bruce St,1655000,-37.90296,145.02261,h,10.3,Bayside,Yes
13938,Brighton East,638 Hawthorn Rd,2000000,-37.90344,145.01856,h,10.3,Bayside,Yes
13939,Brighton East,18 Marriage Rd,2150000,-37.91892,145.00923,h,10.3,Bayside,Yes
13940,Brighton East,174 South Rd,1680000,-37.93063,145.01314,h,10.3,Bayside,Yes
13942,Broadmeadows,45 Cuthbert St,616000,-37.68489,144.93169,h,14.0,Hume,Yes
13943,Broadmeadows,38 Stanhope St,632000,-37.68557,144.93156,h,14.0,Hume,Yes
13950,Bulleen,3 Coromandel Ct,1751000,-37.77387,145.0889,h,10.8,Manningham,Not found
13951,Bulleen,29 Flinders St,1200000,-37.76762,145.09773,h,10.8,Manningham,Not found
13952,Bulleen,18 Penderel Wy,1580000,-37.76207,145.09336,h,10.8,Manningham,Not found
13955,Bundoora,10 Dorothea Ct,685000,-37.68811,145.05507,h,12.1,Whittlesea,Not found
13956,Bundoora,22 Ebony Dr,725000,-37.68238,145.06432,h,12.1,Whittlesea,Not found
13958,Bundoora,84 Linacre Dr,1300000,-37.68646,145.08183,h,12.1,Whittlesea,Not found
13959,Bundoora,23 Wisteria Dr,1253000,-37.67935,145.05728,h,12.1,Whittlesea,Not found
13960,Burwood,50 Finch St,1170000,-37.85553,145.12305,h,10.4,Whitehorse,Not found
13962,Burwood,61 McCubbin St,1390000,-37.85374,145.12459,h,10.4,Whitehorse,Not found
13963,Burwood,19 Worrall St,1471000,-37.84883,145.12998,h,10.4,Whitehorse,Not found
13965,Cairnlea,10 Japonica Ct,560000,-37.75314,144.77878,h,14.8,Brimbank,Not found
13974,Carnegie,29 Holywood Gr,1370000,-37.88553,145.05012,h,10.1,Glen Eira,Yes
13975,Caroline Springs,25 Coppin La,870000,-37.73531,144.74335,h,14.8,Melton,Not found
13980,Chadstone,1/1 Dundee Av,995000,-37.88658,145.09297,h,11.7,Monash,Yes
13981,Chadstone,16 Jacana Ct,1310000,-37.88478,145.10244,h,11.7,Monash,Yes
13982,Cheltenham,4 Brownfield St,1275000,-37.96791,145.06241,h,17.9,Kingston,Yes
13983,Cheltenham,10 Jack Rd,1200000,-37.96098,145.04275,h,17.9,Bayside,Yes
13984,Cheltenham,67 Oak Av,1095000,-37.9746,145.07207,h,17.9,Kingston,Yes
13986,Clarinda,10 Boree Av,1241000,-37.92801,145.1057,h,17.5,Kingston,Yes
13987,Clayton,56 Eva St,1250000,-37.9255,145.11331,h,16.7,Monash,Yes
13988,Clayton,2/46 Jaguar Dr,729500,-37.92624,145.1321,h,16.7,Monash,Yes
14009,Deer Park,4 Vincent St,665000,-37.77538,144.76933,h,14.8,Brimbank,Yes
14010,Delahey,7 Alexander Cl,475000,-37.7145,144.77132,h,18.0,Brimbank,Yes
14016,Doncaster,15 Blossom Ct,1400000,-37.79207,145.11672,h,12.4,Manningham,Yes
14018,Donvale,30 Leslie St,1328000,-37.78148,145.17818,h,16.1,Manningham,Not found
14021,Eltham,132 Franklin St,830000,-37.72276,145.15316,h,18.0,Nillumbik,Yes
14022,Eltham,17/1336 Main Rd,762000,-37.70477,145.16552,h,18.0,Nillumbik,Yes
14023,Eltham,44 Silver St,925000,-37.71328,145.14098,h,18.0,Nillumbik,Yes
14024,Eltham North,4 Colric Pl,900000,-37.70577,145.1316,h,18.0,Nillumbik,Yes
14029,Epping,17 Brigantia St,550000,-37.62114,144.99715,h,19.6,Whittlesea,Not found
14030,Epping,8 Brownlow Cr,561000,-37.64887,145.04254,h,19.6,Whittlesea,Yes
14031,Epping,5 Combe Ct,556000,-37.64421,145.03773,h,19.6,Whittlesea,Yes
14032,Epping,14 Garth Pl,441000,-37.63463,145.03863,h,19.6,Whittlesea,Yes
14033,Epping,99 Peppercorn Pde,552000,-37.64992,145.04257,h,19.6,Whittlesea,Yes
14039,Fawkner,10 Baird St,900000,-37.70659,144.97109,h,13.1,Moreland,Yes
14040,Fawkner,6 Brooks St,700000,-37.70711,144.97318,h,13.1,Moreland,Yes
14041,Fawkner,50 Major Rd,515000,-37.70745,144.97046,h,13.1,Moreland,Yes
14053,Forest Hill,4/13 Glen Valley Rd,360000,-37.83221,145.17117,h,15.4,Whitehorse,Yes
14058,Gladstone Park,245 Carrick Dr,629000,-37.68641,144.89826,h,12.9,Hume,Yes
14059,Gladstone Park,1/96 Carrick Dr,452500,-37.6974,144.8916,h,12.9,Hume,Not found
14068,Glen Waverley,42 Caithness Cr,1311000,-37.88984,145.18016,h,16.7,Monash,Yes
14070,Glenroy,111 Loongana Av,770000,-37.70855,144.90441,h,11.2,Moreland,Yes
14071,Glenroy,45 Stanley St,1220000,-37.71259,144.91219,h,11.2,Moreland,Yes
14072,Greensborough,55 Booyan Cr,714000,-37.69039,145.09753,h,16.1,Nillumbik,Yes
14073,Greensborough,142 Elder St,815000,-37.71636,145.09792,h,16.1,Banyule,Yes
14075,Hampton East,68 Spring Rd,1345000,-37.94087,145.03366,h,13.8,Bayside,Yes
14101,Highett,3 Port St,1242000,-37.95384,145.05443,h,16.0,Kingston,Yes
14103,Hillside,96 Glenbruar Dr,580000,-37.6844,144.75595,h,18.0,Melton,Not found
14104,Hoppers Crossing,7 Berberis Pl,540000,-37.85954,144.71456,h,18.4,Wyndham,Not found
14105,Hoppers Crossing,182 Morris Rd,516000,-37.86833,144.7035,h,18.4,Wyndham,Yes
14106,Hughesdale,10 Bowen St,1570000,-37.9016,145.08294,h,12.3,Monash,Yes
14110,Jacana,47 Lorraine Cr,550000,-37.6845,144.90761,h,14.0,Hume,Yes
14113,Keilor East,50 Milleara Rd,850000,-37.73305,144.86526,h,11.7,Moonee Valley,Not found
14129,Lalor,312 Edgars Rd,570000,-37.6676,145.00445,h,16.3,Whittlesea,Yes
14149,McKinnon,41 McKinnon Rd,1200000,-37.90978,145.02937,h,11.4,Glen Eira,Yes
14160,Mitcham,9 Davison St,1071000,-37.82771,145.20763,h,17.2,Whitehorse,Yes
14163,Montmorency,8 Grand Bvd,881100,-37.72532,145.12488,h,16.2,Banyule,Yes
14171,Mount Waverley,44 William St,2558000,-37.88007,145.12328,h,14.2,Monash,Yes
14172,Mulgrave,95 Wanda St,1001000,-37.92862,145.16664,h,18.8,Monash,Not found
14179,Niddrie,45 Muriel St,1230000,-37.7431,144.88722,h,10.4,Moonee Valley,Not found
14189,Nunawading,23 High St,1310000,-37.82688,145.17163,h,15.4,Whitehorse,Yes
14190,Oakleigh,6 Gillon Ct,1415000,-37.89215,145.10472,h,12.3,Monash,Yes
14206,Point Cook,4 Hewett Dr,520000,-37.89273,144.72559,h,14.7,Wyndham,Not found
14207,Point Cook,133 Lennon Bvd,715000,-37.89807,144.73925,h,14.7,Wyndham,Not found
14224,Reservoir,32A Broadhurst Av,1210000,-37.70833,145.0045,h,12.0,Darebin,Yes
14225,Reservoir,13 Clinnick St,935000,-37.72017,144.99873,h,12.0,Darebin,Yes
14226,Reservoir,22 Dyson St,510000,-37.71331,144.9871,h,12.0,Darebin,Yes
14227,Reservoir,39 Gertz Av,861000,-37.69894,145.03411,h,12.0,Darebin,Not found
14228,Reservoir,1053 High St,732000,-37.69969,145.01039,h,12.0,Darebin,Yes
14230,Reservoir,13 Nutwood St,755000,-37.70952,145.033,h,12.0,Darebin,Not found
14233,Reservoir,52 Powell St,1200000,-37.72614,144.99892,h,12.0,Darebin,Yes
14236,Ringwood,12 Gordon Ct,1450000,-37.8357,145.22564,h,19.9,Maroondah,Yes
14237,Ringwood,6A Heather Gr,800000,-37.82536,145.22228,h,19.9,Maroondah,Yes
14239,Ringwood North,41 Felix Cr,812000,-37.80161,145.22151,h,19.9,Maroondah,Yes
14243,Sandringham,26 Kirkwood Av,3350000,-37.95762,145.01418,h,15.2,Bayside,Yes
14244,Sandringham,76 Vincent St,2255000,-37.95017,145.02054,h,15.2,Bayside,Yes
14259,St Albans,38 Charlbury Gr,632500,-37.73084,144.78348,h,14.0,Brimbank,Yes
